0, 1001364, 1, 0, 0, 0.0186580196
1, 1001358, 6, 1, 0, 0.0159791633
2, 1001345, 17, 3, 0, 0.0151701644
3, 1001338, 19, 8, 0, 0.0223099720
4, 1001327, 28, 9, 1, 0.0303959977
5, 1001309, 39, 12, 5, 0.0423802212
6, 1001277, 63, 16, 9, 0.0599237196
7, 1001246, 85, 23, 11, 0.0814413205
8, 1001188, 126, 33, 18, 0.1139498502
9, 1001111, 181, 47, 26, 0.1605782658
10, 1000996, 251, 75, 43, 0.2326353192
11, 1000856, 342, 106, 61, 0.3425954580
12, 1000644, 484, 151, 86, 0.5093066096
13, 1000330, 700, 212, 123, 0.7250263691
14, 999867, 1016, 305, 177, 1.0184801817
15, 999234, 1443, 426, 262, 1.4434454441
16, 998295, 2078, 603, 389, 2.0560114384
17, 996970, 2994, 855, 546, 2.9121003151
18, 995179, 4192, 1226, 768, 4.1376562119
19, 992689, 5842, 1737, 1097, 5.8522715569
20, 988919, 8493, 2436, 1517, 8.3023433685
21, 983686, 12024, 3523, 2132, 11.8064937592
22, 976307, 16975, 5030, 3053, 16.8658447266
23, 965968, 23953, 7069, 4375, 23.9928398132
24, 951238, 33925, 9998, 6204, 33.9890136719
25, 930815, 47587, 14150, 8813, 48.1498756409
26, 902675, 66435, 19767, 12488, 67.9470138550
27, 864753, 91320, 27685, 17607, 95.5124282837
28, 813627, 124476, 38614, 24648, 133.8656005859
29, 747786, 165990, 53074, 34515, 186.6948699951
30, 664862, 216989, 71713, 47801, 257.8964843750
31, 565551, 275128, 94867, 65819, 351.6525268555
32, 454084, 335665, 122308, 89308, 471.0308532715
33, 337805, 389809, 153631, 120120, 621.0924072266
34, 229760, 426991, 186751, 157863, 798.8240966797
35, 141101, 441377, 216207, 202680, 996.2681884766
36, 76950, 431123, 239809, 253483, 1200.5964355469
37, 38173, 398925, 256103, 308164, 1398.3863525391
38, 17208, 356550, 262356, 365251, 1575.8630371094
39, 7060, 310549, 261450, 422306, 1722.0632324219
40, 2756, 266742, 253107, 478760, 1831.0458984375
41, 1055, 227008, 240699, 532603, 1899.9019775391
42, 385, 192684, 224992, 583304, 1931.1345214844
43, 143, 163421, 207348, 630453, 1927.0401611328
44, 52, 138461, 189539, 673313, 1892.9439697266
45, 21, 117216, 171585, 712543, 1834.7329101562
46, 11, 99297, 154205, 747852, 1757.2384033203
47, 5, 84209, 137626, 779525, 1665.6578369141
48, 3, 71322, 122364, 807676, 1564.5732421875
49, 1, 60369, 108048, 832947, 1457.6043701172
50, 1, 51090, 95045, 855229, 1348.0626220703
51, 0, 43131, 83595, 874639, 1238.7578125000
52, 0, 36410, 73351, 891604, 1132.1733398438
53, 0, 30863, 63998, 906504, 1029.6063232422
54, 0, 26124, 55804, 919437, 931.7876586914
55, 0, 22149, 48553, 930663, 839.9201660156
56, 0, 18677, 42202, 940486, 754.1058959961
57, 0, 15831, 36492, 949042, 674.6752319336
58, 0, 13361, 31531, 956473, 601.5667114258
59, 0, 11221, 27354, 962790, 534.9283447266
60, 0, 9538, 23402, 968425, 474.3301086426
61, 0, 8107, 20148, 973110, 419.2218017578
62, 0, 6843, 17453, 977069, 369.7829284668
63, 0, 5791, 15022, 980552, 325.6066894531
64, 0, 4942, 12911, 983512, 286.1105041504
65, 0, 4177, 11087, 986101, 251.0560913086
66, 0, 3487, 9583, 988295, 219.8803558350
67, 0, 2968, 8105, 990292, 192.2431640625
68, 0, 2500, 6968, 991897, 167.7253570557
69, 0, 2104, 5966, 993295, 146.1096343994
70, 0, 1766, 5076, 994523, 127.1140136719
71, 0, 1487, 4337, 995541, 110.4196166992
72, 0, 1257, 3640, 996468, 95.7315063477
73, 0, 1059, 3081, 997225, 82.8484954834
74, 0, 892, 2633, 997840, 71.6127014160
75, 0, 753, 2291, 998321, 61.9078865051
76, 0, 638, 1965, 998762, 53.4948921204
77, 0, 536, 1686, 999143, 46.1929664612
78, 0, 464, 1410, 999491, 39.8407936096
79, 0, 389, 1187, 999789, 34.3041725159
80, 0, 319, 1011, 1000035, 29.4916248322
81, 0, 270, 856, 1000239, 25.3492145538
82, 0, 238, 710, 1000417, 21.7446136475
83, 0, 207, 611, 1000547, 18.6386432648
84, 0, 175, 515, 1000675, 15.9597425461
85, 0, 152, 446, 1000767, 13.6294107437
86, 0, 123, 389, 1000853, 11.7020082474
87, 0, 107, 340, 1000918, 10.0369024277
88, 0, 95, 280, 1000990, 8.6204166412
89, 0, 88, 223, 1001054, 7.3102736473
90, 0, 73, 186, 1001106, 6.2747702599
