0, 1001364, 1, 0, 0, 0.0187755935
1, 1001353, 12, 0, 0, 0.0150204748
2, 1001348, 15, 1, 1, 0.0112653561
3, 1001344, 16, 3, 2, 0.0075102374
4, 1001339, 18, 4, 4, 0.0075102374
5, 1001333, 19, 8, 5, 0.0262858309
6, 1001329, 21, 8, 7, 0.0150204748
7, 1001319, 26, 8, 12, 0.0187755935
8, 1001303, 40, 10, 12, 0.0300409496
9, 1001276, 60, 16, 13, 0.0563267805
10, 1001234, 92, 19, 20, 0.0863677338
11, 1001179, 125, 37, 24, 0.1201637983
12, 1001083, 194, 48, 40, 0.1727354676
13, 1000970, 270, 75, 50, 0.2666134238
14, 1000838, 349, 103, 75, 0.3454709351
15, 1000633, 499, 133, 100, 0.4956756830
16, 1000349, 678, 203, 135, 0.6946969628
17, 999956, 941, 291, 177, 0.9387797117
18, 999332, 1369, 391, 273, 1.4457206726
19, 998440, 1995, 548, 382, 1.9226207733
20, 997193, 2851, 796, 525, 2.7750327587
21, 995456, 3994, 1197, 718, 3.9466297626
22, 992966, 5727, 1642, 1030, 5.6514539719
23, 989336, 8250, 2349, 1430, 8.0584850311
24, 984234, 11692, 3348, 2091, 11.3817653656
25, 977055, 16509, 4865, 2936, 16.4323997498
26, 966899, 23341, 6985, 4140, 23.6121864319
27, 952380, 33267, 9779, 5939, 33.2440681458
28, 932473, 46609, 13794, 8489, 47.0741691589
29, 904845, 65063, 19390, 12067, 66.0525360107
30, 867695, 89195, 27400, 17075, 93.8854827881
31, 816806, 122339, 38050, 24170, 132.9236907959
32, 751387, 163687, 52336, 33955, 183.8656311035
33, 667620, 215579, 70691, 47475, 255.6672668457
34, 566592, 275111, 93958, 65704, 348.7266235352
35, 452124, 336051, 122997, 90193, 472.1423339844
36, 332524, 391238, 155574, 122029, 628.4829711914
37, 220426, 429845, 188939, 162155, 813.2573242188
38, 130491, 440733, 220249, 209892, 1019.4133300781
39, 68021, 424654, 244267, 264423, 1235.2913818359
40, 31444, 388444, 258246, 323231, 1444.8682861328
41, 12984, 341464, 262296, 384621, 1627.3820800781
42, 4898, 292794, 258434, 445239, 1769.1003417969
