0, 1001364, 1, 0, 0, 0.0187755935
1, 1001356, 8, 1, 0, 0.0187755935
2, 1001343, 20, 2, 0, 0.0225307122
3, 1001334, 25, 6, 0, 0.0262858309
4, 1001310, 42, 11, 2, 0.0337960683
5, 1001292, 53, 14, 6, 0.0600818992
6, 1001264, 72, 20, 9, 0.0563267805
7, 1001230, 96, 24, 15, 0.0675921366
8, 1001181, 125, 39, 20, 0.0826126114
9, 1001136, 145, 54, 30, 0.1464496255
10, 1001045, 207, 72, 41, 0.2515929639
11, 1000903, 312, 94, 56, 0.3454709351
12, 1000699, 452, 136, 78, 0.4881654382
13, 1000416, 657, 182, 110, 0.6571457982
14, 1000009, 925, 272, 159, 0.8749426603
15, 999434, 1327, 379, 225, 1.2166584730
16, 998646, 1834, 556, 329, 1.8437633514
17, 997539, 2572, 785, 469, 2.5572359562
18, 995894, 3689, 1112, 670, 3.7513637543
19, 993581, 5236, 1585, 963, 5.1595330238
20, 990300, 7446, 2244, 1375, 7.6829729080
21, 985372, 10991, 3072, 1930, 10.7997217178
22, 978601, 15523, 4461, 2780, 15.2683124542
23, 968925, 22087, 6426, 3927, 21.6595249176
24, 955704, 30844, 9247, 5570, 30.8520565033
25, 936939, 43517, 12932, 7977, 44.0475425720
26, 910994, 60813, 18191, 11367, 62.2636260986
27, 875357, 84366, 25557, 16085, 88.4630889893
28, 827509, 115478, 35660, 22718, 123.6147537231
29, 765356, 155280, 48806, 31923, 171.8417510986
30, 686408, 204343, 66348, 44266, 237.8041687012
31, 590606, 261108, 88516, 61135, 325.5011901855
32, 481358, 321622, 115125, 83260, 437.5877380371
33, 362048, 379839, 146458, 113020, 586.1890869141
34, 246303, 423409, 180768, 150885, 766.3033447266
35, 150025, 441842, 212608, 196890, 971.1412963867
36, 80468, 431954, 238581, 250362, 1186.9104003906
37, 38125, 398923, 256169, 308148, 1398.1246337891
38, 16082, 353206, 262945, 369132, 1585.1445312500
39, 6168, 303712, 261169, 430316, 1741.9808349609
40, 2245, 257763, 251428, 489929, 1853.9659423828
41, 740, 217134, 237672, 545819, 1919.1173095703
42, 280, 182326, 220456, 598303, 1938.9443359375
43, 96, 153325, 201663, 646281, 1923.1953125000
44, 26, 128980, 182613, 689746, 1876.9660644531
45, 16, 108553, 163559, 729237, 1807.5227050781
46, 6, 91565, 146041, 763753, 1718.7779541016
47, 3, 77282, 129648, 794432, 1618.5538330078
48, 1, 65082, 114723, 821559, 1510.4777832031
49, 1, 54943, 101312, 845109, 1400.9259033203
50, 0, 46422, 88896, 866047, 1288.3361816406
51, 0, 39275, 77784, 884306, 1178.2322998047
52, 0, 33278, 67958, 900129, 1071.6921386719
53, 0, 28202, 59329, 913834, 971.3365478516
54, 0, 23817, 51604, 925944, 877.3797607422
55, 0, 20217, 44843, 936305, 787.5385131836
56, 0, 17140, 38754, 945471, 704.4677734375
57, 0, 14439, 33677, 953249, 630.1765136719
58, 0, 12201, 29109, 960055, 561.3114013672
59, 0, 10372, 25144, 965849, 496.2088928223
60, 0, 8813, 21690, 970862, 439.1648864746
61, 0, 7522, 18675, 975168, 388.0539855957
62, 0, 6416, 15980, 978969, 342.5794982910
63, 0, 5436, 13796, 982133, 301.8251953125
64, 0, 4602, 11824, 984939, 264.8072204590
65, 0, 3914, 10127, 987324, 232.4531097412
66, 0, 3284, 8765, 989316, 203.2082519531
67, 0, 2793, 7540, 991032, 177.1251983643
68, 0, 2362, 6453, 992550, 154.7634582520
69, 0, 1990, 5564, 993811, 134.9552154541
70, 0, 1689, 4739, 994937, 117.5502395630
71, 0, 1420, 4038, 995907, 102.7400512695
72, 0, 1200, 3469, 996696, 89.1577835083
73, 0, 1012, 2966, 997387, 77.0137329102
74, 0, 867, 2526, 997972, 66.8260955811
75, 0, 730, 2146, 998489, 57.5885009766
76, 0, 613, 1870, 998882, 49.5112419128
77, 0, 520, 1583, 999262, 42.9810905457
78, 0, 444, 1334, 999587, 36.8602447510
79, 0, 368, 1131, 999866, 31.4716510773
80, 0, 307, 986, 1000072, 27.3860816956
81, 0, 251, 851, 1000263, 23.5483493805
82, 0, 212, 719, 1000434, 20.4015598297
83, 0, 181, 596, 1000588, 17.6190166473
84, 0, 148, 514, 1000703, 15.3434152603
85, 0, 128, 425, 1000812, 13.1391601562
86, 0, 114, 355, 1000896, 11.3291931152
87, 0, 94, 299, 1000972, 9.6318798065
88, 0, 76, 257, 1001032, 8.2199554443
89, 0, 68, 221, 1001076, 6.9845209122
90, 0, 60, 182, 1001123, 5.9856591225
91, 0, 52, 159, 1001154, 5.1332473755
92, 0, 45, 133, 1001187, 4.3972439766
93, 0, 35, 122, 1001208, 3.7889149189
94, 0, 30, 101, 1001234, 3.2143816948
95, 0, 25, 94, 1001246, 2.7787878513
96, 0, 19, 78, 1001268, 2.4558477402
97, 0, 17, 68, 1001280, 2.0690703392
98, 0, 17, 53, 1001295, 1.7348648310
99, 0, 13, 43, 1001309, 1.5508641005
100, 0, 11, 38, 1001316, 1.2917608023
101, 0, 8, 34, 1001323, 1.0889844894
102, 0, 7, 30, 1001328, 0.9425348043
103, 0, 5, 27, 1001333, 0.7660441995
104, 0, 5, 22, 1001338, 0.6195945740
105, 0, 2, 20, 1001343, 0.5219615102
106, 0, 1, 17, 1001347, 0.4506142437
107, 0, 1, 10, 1001354, 0.3680016398
108, 0, 1, 10, 1001354, 0.3229402006
109, 0, 1, 9, 1001355, 0.2741236687
110, 0, 0, 8, 1001357, 0.2102866471
111, 0, 0, 7, 1001358, 0.1764905751
112, 0, 0, 6, 1001359, 0.1426945180
113, 0, 0, 6, 1001359, 0.1164086834
114, 0, 0, 5, 1001360, 0.1088984460
115, 0, 0, 5, 1001360, 0.0863677338
116, 0, 0, 5, 1001360, 0.0826126114
117, 0, 0, 3, 1001362, 0.0751023740
118, 0, 0, 2, 1001363, 0.0600818992
119, 0, 0, 2, 1001363, 0.0450614244
120, 0, 0, 2, 1001363, 0.0375511870
121, 0, 0, 1, 1001364, 0.0225307122
122, 0, 0, 1, 1001364, 0.0187755935
124, 0, 0, 1, 1001364, 0.0187755935
125, 0, 0, 1, 1001364, 0.0225307122
126, 0, 0, 1, 1001364, 0.0187755935
126, 0, 0, 1, 1001364, 0.0150204748
127, 0, 0, 1, 1001364, 0.0225307122
128, 0, 0, 1, 1001364, 0.0262858309
129, 0, 0, 1, 1001364, 0.0225307122
130, 0, 0, 0, 1001365, 0.0150204748
133, 0, 0, 0, 1001365, 0.0037551187
136, 0, 0, 0, 1001365, 0.0000000000
