0.00, 1001365, 0, 0, 0, 0.018776,
1.00, 1001365, 0, 0, 0, 0.018755,
2.00, 1001352, 13, 0, 0, 0.015100,
3.00, 1001347, 18, 0, 0, 0.012157,
4.00, 1001343, 22, 0, 0, 0.009788,
5.00, 1001337, 28, 0, 0, 0.007880,
6.00, 1001331, 34, 0, 0, 0.006344,
7.00, 1001325, 35, 5, 0, 0.008114,
8.00, 1001315, 41, 9, 0, 0.018186,
9.00, 1001291, 56, 18, 0, 0.037864,
10.00, 1001267, 75, 23, 0, 0.067638,
11.00, 1001232, 103, 29, 1, 0.100204,
12.00, 1001173, 159, 26, 7, 0.128582,
13.00, 1001102, 221, 29, 13, 0.150213,
14.00, 1001025, 284, 36, 20, 0.175272,
15.00, 1000915, 375, 48, 27, 0.217856,
16.00, 1000779, 482, 73, 31, 0.278714,
17.00, 1000584, 640, 107, 34, 0.384869,
18.00, 1000359, 809, 153, 44, 0.534459,
19.00, 1000052, 1052, 194, 67, 0.730234,
20.00, 999650, 1353, 278, 84, 0.984333,
21.00, 999118, 1780, 347, 120, 1.331544,
22.00, 998366, 2381, 452, 166, 1.766144,
23.00, 997466, 3102, 568, 229, 2.304708,
24.00, 996342, 3981, 739, 303, 3.008345,
25.00, 994795, 5219, 956, 395, 3.857789,
26.00, 992938, 6639, 1256, 532, 5.004807,
27.00, 990580, 8416, 1686, 683, 6.563510,
28.00, 987672, 10600, 2199, 894, 8.594099,
29.00, 984055, 13290, 2873, 1147, 11.271062,
30.00, 979658, 16494, 3705, 1508, 14.722623,
31.00, 974336, 20310, 4716, 2003, 19.091389,
32.00, 967891, 24890, 5948, 2636, 24.532014,
33.00, 960162, 30115, 7671, 3417, 31.519114,
34.00, 951078, 36131, 9686, 4470, 40.343579,
35.00, 940615, 43016, 11994, 5740, 51.157856,
36.00, 928854, 50325, 14784, 7402, 64.243499,
37.00, 915441, 58326, 18069, 9529, 80.040937,
38.00, 900345, 66887, 21842, 12291, 98.832777,
39.00, 883939, 75490, 26408, 15528, 121.059699,
40.00, 865874, 84484, 31533, 19474, 147.500408,
41.00, 846073, 93902, 37132, 24258, 177.991768,
42.00, 824640, 103205, 43375, 30145, 212.820911,
43.00, 801793, 112678, 49802, 37092, 251.756494,
44.00, 777580, 121966, 56413, 45406, 294.429605,
45.00, 751934, 131211, 63128, 55092, 340.238394,
46.00, 725450, 139535, 70362, 66018, 389.090813,
47.00, 698166, 146935, 77618, 78646, 441.016577,
48.00, 670046, 153880, 84857, 92582, 495.594509,
49.00, 641278, 159785, 92208, 108094, 551.799333,
50.00, 611747, 165299, 99243, 125076, 609.459646,
51.00, 582090, 169373, 105837, 144065, 667.723942,
52.00, 552278, 172786, 111894, 164407, 725.318351,
